"origin","destination","distance"
33,19,9.8036910247065
34,19,970.636856709306
35,19,964.715686437838
36,19,639.610474757296
37,19,1528.12206479821
38,19,1528.69855325342
39,19,1029.69014111845
40,19,1008.986772837
41,19,841.002392123335
42,19,320.487642114171
43,19,1339.51280004592
44,19,1350.40660085806
45,19,1060.57315766651
46,19,1562.00012495872
47,19,682.086766188634
48,19,1544.35526923094
49,19,1030.67478603175
50,19,1000.76898094563
51,19,1266.02204954419
52,19,633.057733998335
53,19,1599.59288939762
54,19,591.30056998323
55,19,1092.71094503412
1,20,1059.75644025112
2,20,1437.89485136627
3,20,1794.75623131093
4,20,2127.57463113294
5,20,518.814851067831
6,20,1418.52523509738
7,20,1748.05997208775
8,20,2106.94218119138
9,20,2281.33355391224
10,20,1752.70834304106
11,20,1720.30805859078
12,20,887.005226610226
13,20,2032.95628877892
14,20,969.518949969321
15,20,2035.09172802802
16,20,1060.81232966459
17,20,2281.33355391224
18,20,2063.79852498932
19,20,1752.70833651004
20,20,0
21,20,2389.37074191373
22,20,897.325351457538
23,20,1960.25595292135
24,20,1993.74399542516
25,20,1540.0254132461
26,20,1960.25595292135
27,20,1481.31713143757
28,20,1804.09452801305
29,20,2013.5576276483
30,20,1641.86990556054
31,20,1062.42236313624
32,20,2035.86512190752
33,20,1749.29595848954
34,20,2205.03890262391
35,20,1006.113846883
36,20,1450.44490514745
37,20,1260.16963361848
38,20,1231.98044488283
39,20,2014.92274129279
40,20,1363.17302539987
41,20,1835.96978623248
42,20,1956.47633383607
43,20,456.156198524789
44,20,986.662387522206
45,20,2180.71478366626
46,20,1216.04624690799
47,20,1917.43241164409
48,20,378.029840024688
49,20,2044.48964918324
50,20,2183.47138661323
51,20,840.742433898898
52,20,1998.4488281487
53,20,332.848224281886
54,20,1905.61621334285
55,20,1317.0775728656
1,21,2438.51399204071
2,21,2714.6127903513
3,21,1080.79934283543
4,21,506.45819127243
5,21,2668.65283967033
6,21,972.644052661544
7,21,1156.83170991389
8,21,335.461660804973
9,21,187.338099873406
10,21,1175.07021252425
11,21,2157.52963197188
12,21,2386.85110433095
13,21,677.006181184099
14,21,2357.7075691437
15,21,603.80376447665
16,21,2455.96132871091
17,21,187.338099873406
18,21,524.389187901461
19,21,1175.0701713305
20,21,2389.37074191373
21,21,0
22,21,2336.90721862119
23,21,827.823485391358
24,21,682.416487611527
25,21,2864.54809043967
26,21,827.823485391358
27,21,1833.37455930092
28,21,1267.15924419296
29,21,409.593080819566
30,21,1693.05004196883
31,21,2440.18730186572
32,21,521.919877846281
33,21,1167.43913127081
34,21,213.937975165039
35,21,1985.95849841976
36,21,1790.69902113008
37,21,2629.78700723832
38,21,2624.26613314485
39,21,388.513308935492
40,21,2148.8094742295
41,21,554.733309950288
42,21,874.523395926434
43,21,1936.94990095183
44,21,2391.11500177788
45,21,210.866643487482
46,21,2651.7226586499
47,21,1825.70195166954
48,21,2046.34118521659
49,21,355.717251826749
50,21,211.948319106172
51,21,1587.40497210206
52,21,545.995973077009
53,21,2105.39441797632
54,21,1731.04856928812
55,21,2222.6310812933
1,22,177.635787574786
2,22,583.378627644657
3,22,1404.33588123028
4,22,1921.99224560902
5,22,1406.3005834263
6,22,1456.32835744051
7,22,1331.84374260871
8,22,2005.38708715423
9,22,2177.75992570597
10,22,1325.30807616208
11,22,881.116217943892
12,22,53.0819412227423
13,22,1773.90035124723
14,22,72.9542554364552
15,22,1811.99412933795
16,22,185.812283415778
17,22,2177.75992570597
18,22,1871.23369264113
19,22,1325.30809347221
20,22,897.325351457538
21,22,2336.90721862119
22,22,0
23,22,1648.78247815916
24,22,1744.8734975621
25,22,716.51251925012
26,22,1648.78247815916
27,22,773.459242185372
28,22,1316.66033785964
29,22,2060.15941500472
30,22,978.723564837897
31,22,180.493427752334
32,22,1856.34571734497
33,22,1327.0050106299
34,22,2124.65906754069
35,22,363.297068202171
36,22,770.160933362641
37,22,414.010217716718
38,22,391.235828379876
39,22,2037.4876140266
40,22,523.966687521104
41,22,1820.36962378087
42,22,1623.12480206618
43,22,852.820786708673
44,22,97.9846177878697
45,22,2157.34439099921
46,22,394.915881424344
47,22,1185.42905454434
48,22,1027.62056810555
49,22,2057.1911031275
50,22,2127.95393360279
51,22,1233.37132253079
52,22,1822.69147479079
53,22,1037.57803674497
54,22,1207.78951171984
55,22,452.995863571174
1,23,1716.16059051743
2,23,1939.84551493354
3,23,265.093458933376
4,23,323.862590600577
5,23,2365.00154938793
6,23,734.901383788263
7,23,344.260994859135
8,23,524.189173907957
9,23,640.778167401154
10,23,359.409543136142
11,23,1335.21958112681
12,23,1701.55045213016
13,23,151.551161192438
14,23,1652.99311316611
15,23,225.331033610242
16,23,1733.97838277734
17,23,640.778167401154
18,23,306.035505598699
19,23,359.409507348098
20,23,1960.25595292135
21,23,827.823485391358
22,23,1648.78247815916
23,23,0
24,23,148.551270307404
25,23,2084.84695171343
26,23,0
27,23,1033.78652083556
28,23,440.450413944285
29,23,799.337977609222
30,23,874.368395073802
31,23,1717.33737359004
32,23,317.463247935489
33,23,353.355767373408
34,23,632.655832730688
35,23,1285.48708739913
36,23,997.321076809134
37,23,1878.45752284523
38,23,1877.59464975022
39,23,746.818331047593
40,23,1365.76460620419
41,23,601.747692086269
42,23,48.6057630101135
43,23,1518.14586180369
44,23,1683.11827959797
45,23,738.428113711948
46,23,1909.62321064058
47,23,999.509963257873
48,23,1698.38755636503
49,23,739.524543076448
50,23,670.882190622459
51,23,1338.67618160577
52,23,307.404837670684
53,23,1757.26624962869
54,23,905.032088922323
55,23,1447.74976055882
1,24,1822.54474658621
2,24,2063.05972358007
3,24,400.123952252162
4,24,185.984062678772
5,24,2375.07486614439
6,24,688.331175337756
7,24,477.731709231771
8,24,375.733346765945
9,24,496.115865978452
10,24,494.993267427918
11,24,1476.387411038
12,24,1797.13968801033
13,24,41.3864400998448
14,24,1753.89409591055
15,24,78.7111032894018
16,24,1840.32764105081
17,24,496.115865978452
18,24,158.478359282089
19,24,494.993227863137
20,24,1993.74399542516
21,24,682.416487611527
22,24,1744.8734975621
23,24,148.551270307404
24,24,0
25,24,2209.91168206085
26,24,148.551270307404
27,24,1163.91070526481
28,24,584.813795595549
29,24,660.094942131408
30,24,1013.14402659973
31,24,1823.8738767811
32,24,169.011891954967
33,24,487.867942452715
34,24,484.520802011865
35,24,1382.70300516411
36,24,1124.75379929368
37,24,1994.13581744701
38,24,1991.84600273424
39,24,606.611390162532
40,24,1490.47824518935
41,24,481.24604101734
42,24,196.966640004817
43,24,1543.71182054752
44,24,1785.12841967196
45,24,590.194910372925
46,24,2022.58440122689
47,24,1147.38340431169
48,24,1710.65317046941
49,24,597.09656437623
50,24,522.333223408646
51,24,1322.56542868135
52,24,161.730064048605
53,24,1770.3941748904
54,24,1052.99739389755
55,24,1569.82947776799
1,25,541.69057021126
2,25,153.088192075945
3,25,1820.18419908968
4,25,2395.73994100119
5,25,2007.32139022484
6,25,2084.02090774033
7,25,1741.03439218372
8,25,2529.5639948226
9,25,2688.76144680265
10,25,1727.16946346051
11,25,859.060114721956
12,25,698.29972497537
13,25,2229.53886936667
14,25,651.923553812254
15,25,2285.69758053511
16,25,531.272593673781
17,25,2688.76144680265
18,25,2357.15714600867
19,25,1727.16949593848
20,25,1540.0254132461
21,25,2864.54809043967
22,25,716.51251925012
23,25,2084.84695171343
24,25,2209.91168206085
25,25,0
26,25,2084.84695171343
27,25,1053.73255712455
28,25,1671.17022356122
29,25,2648.7336167972
30,25,1238.1247007257
31,25,538.900590314555
32,25,2351.0289448495
33,25,1732.46799620542
34,25,2651.2180164761
35,25,944.086497776384
36,25,1087.65435573217
37,25,302.521562671073
38,25,325.900948506757
39,25,2617.3922404298
40,25,719.492298254567
41,25,2398.55573919519
42,25,2047.59253757424
43,25,1567.9811734376
44,25,620.060310063361
45,25,2709.5826886421
46,25,330.230210156755
47,25,1285.52884328548
48,25,1732.25946455698
49,25,2631.6912794092
50,25,2666.66377609988
51,25,1945.1895809505
52,25,2322.56252216923
53,25,1735.65297531015
54,25,1354.1914166634
55,25,641.989185606009
1,26,1716.16059051743
2,26,1939.84551493354
3,26,265.093458933376
4,26,323.862590600577
5,26,2365.00154938793
6,26,734.901383788263
7,26,344.260994859135
8,26,524.189173907957
9,26,640.778167401154
10,26,359.409543136142
11,26,1335.21958112681
12,26,1701.55045213016
13,26,151.551161192438
14,26,1652.99311316611
15,26,225.331033610242
16,26,1733.97838277734
17,26,640.778167401154
18,26,306.035505598699
19,26,359.409507348098
20,26,1960.25595292135
21,26,827.823485391358
22,26,1648.78247815916
23,26,0
24,26,148.551270307404
25,26,2084.84695171343
26,26,0
27,26,1033.78652083556
28,26,440.450413944285
29,26,799.337977609222
30,26,874.368395073802
31,26,1717.33737359004
32,26,317.463247935489
33,26,353.355767373408
34,26,632.655832730688
35,26,1285.48708739913
36,26,997.321076809134
37,26,1878.45752284523
38,26,1877.59464975022
39,26,746.818331047593
40,26,1365.76460620419
41,26,601.747692086269
42,26,48.6057630101135
43,26,1518.14586180369
44,26,1683.11827959797
45,26,738.428113711948
46,26,1909.62321064058
47,26,999.509963257873
48,26,1698.38755636503
49,26,739.524543076448
50,26,670.882190622459
51,26,1338.67618160577
52,26,307.404837670684
53,26,1757.26624962869
54,26,905.032088922323
55,26,1447.74976055882
1,27,766.538834292591
2,27,912.382558870146
3,27,768.69366636002
4,27,1349.78023880319
5,27,1992.2963262327
6,27,1192.23009657033
7,27,689.53136031325
8,27,1502.31762114897
9,27,1652.26491243769
10,27,674.775416333488
11,27,383.637062996724
12,27,822.914986814749
13,27,1180.85747062998
14,27,744.049107517568
15,27,1241.1831923164
16,27,783.261389830787
17,27,1652.26491243769
18,27,1315.67282699361
19,27,674.775450380107
20,27,1481.31713143757
21,27,1833.37455930092
22,27,773.459242185372
23,27,1033.78652083556
24,27,1163.91070526481
25,27,1053.73255712455
26,27,1033.78652083556
27,27,0
28,27,618.84216904079
29,27,1668.59094406256
30,27,209.0616829307
31,27,766.725798068073
32,27,1313.07027976176
33,27,680.503137707029
34,27,1622.89116575273
35,27,484.451181819955
36,27,54.3422828857578
37,27,874.930447990785
38,27,879.945035638009
39,27,1629.56488486173
40,27,341.036836636913
41,27,1417.38475760144
42,27,995.180120600792
43,27,1195.8488926835
44,27,763.621511527335
45,27,1696.07160064398
46,27,916.604909271751
47,27,437.630746621437
48,27,1421.34248581343
49,27,1638.30668195781
50,27,1645.08778733774
51,27,1355.44975606972
52,27,1287.44485689306
53,27,1460.7862855338
54,27,440.702207206463
55,27,430.640631927663
1,28,1353.17981827512
2,28,1531.11392554202
3,28,196.44108306424
4,28,764.305057667321
5,28,2266.67353302389
6,28,907.956419517529
7,28,141.245454593918
8,28,953.490150276279
9,28,1080.52138712528
10,28,120.195281323719
11,28,895.88098628238
12,28,1369.54514706458
13,28,592.001505607748
14,28,1306.83208070813
15,28,663.363315852433
16,28,1370.76780120836
17,28,1080.52138712528
18,28,743.166049311137
19,28,120.195325651824
20,28,1804.09452801305
21,28,1267.15924419296
22,28,1316.66033785964
23,28,440.450413944285
24,28,584.813795595549
25,28,1671.17022356122
26,28,440.450413944285
27,28,618.84216904079
28,28,0
29,28,1189.51909762749
30,28,440.120258841604
31,28,1353.91230558851
32,28,749.527416239989
33,28,129.985949671412
34,28,1067.40820904477
35,28,962.858442250462
36,28,591.299854459424
37,28,1488.44500594298
38,28,1491.22148139526
39,28,1141.38366251805
40,28,959.168184155907
41,28,957.125311656653
42,28,395.659821349173
43,28,1404.96204647629
44,28,1333.10188850516
45,28,1163.54525722976
46,28,1526.19494602657
47,28,570.591476838211
48,28,1615.77289473353
49,28,1140.93436166587
50,28,1100.91827230076
51,28,1360.80780655697
52,28,732.148943908082
53,28,1669.44401200552
54,28,478.064585449061
55,28,1046.7792616449
1,29,2181.2384189808
2,29,2496.01649872148
3,29,993.217699821031
4,29,564.055044361084
5,29,2268.31033896751
6,29,621.911704094529
7,29,1055.7857440003
8,29,333.166091207474
9,29,402.219169435831
10,29,1076.77553702794
11,29,2027.472283632
12,29,2107.14566643347
13,29,679.44763298307
14,29,2090.62595479987
15,29,600.242017232703
16,29,2198.0061671613
17,29,402.219169435831
18,29,531.884939705157
19,29,1076.77549128839
20,29,2013.5576276483
21,29,409.593080819566
22,29,2060.15941500472
23,29,799.337977609222
24,29,660.094942131408
25,29,2648.7336167972
26,29,799.337977609222
27,29,1668.59094406256
28,29,1189.51909762749
29,29,0
30,29,1567.28843149795
31,29,2183.22144532816
32,29,504.115853806805
33,29,1067.47061365126
34,29,320.197401262549
35,29,1728.15704037151
36,29,1619.61290246642
37,29,2390.67968931256
38,29,2381.3626316902
39,29,54.6880756752321
40,29,1952.47885012941
41,29,251.994542577872
42,29,846.837098918187
43,29,1568.06676172074
44,29,2125.29329221422
45,29,210.44092059967
46,29,2404.55726396469
47,29,1758.74023631512
48,29,1659.54599000833
49,29,77.3422292405449
50,29,264.147063513946
51,29,1193.86019812758
52,29,499.909351107653
53,29,1717.60166280105
54,29,1667.22780688647
55,29,2015.34943973446
1,30,975.577548338892
2,30,1102.43120408283
3,30,613.034952391828
4,30,1196.8068364032
5,30,2144.24876079472
6,30,1153.23623417431
7,30,536.236498659045
8,30,1369.10260892998
9,30,1508.27433198274
10,30,518.288198647205
11,30,465.429506254502
12,30,1028.94745535576
13,30,1025.02317758323
14,30,951.801285752664
15,30,1091.707246386
16,30,992.272791227367
17,30,1508.27433198274
18,30,1169.48059745066
19,30,518.288238961825
20,30,1641.86990556054
21,30,1693.05004196883
22,30,978.723564837897
23,30,874.368395073802
24,30,1013.14402659973
25,30,1238.1247007257
26,30,874.368395073802
27,30,209.0616829307
28,30,440.120258841604
29,30,1567.28843149795
30,30,0
31,30,975.753117430144
32,30,1171.31598050048
33,30,525.714775276388
34,30,1487.20744006851
35,30,669.43225515166
36,30,209.658078735942
37,30,1077.42205078456
38,30,1083.87059865849
39,30,1524.12125584813
40,30,541.245866626885
41,30,1320.52402336917
42,30,831.934226625298
43,30,1319.09650365192
44,30,972.052293745543
45,30,1571.81170841586
46,30,1121.28229686183
47,30,298.081793081257
48,30,1544.43059776261
49,30,1529.09539942136
50,30,1515.04088389228
51,30,1418.05078596515
52,30,1149.36093007777
53,30,1588.72502203385
54,30,265.045272008011
55,30,633.183040289379
1,31,2.85786471162527
2,31,403.072054203698
3,31,1463.11763207297
4,31,2005.27013065959
5,31,1563.42771537302
6,31,1591.48368901588
7,31,1387.24518689519
8,31,2105.93147255105
9,31,2274.81785180337
10,31,1378.16472021067
11,31,792.413697811751
12,31,176.137378545967
13,31,1850.07111228917
14,31,113.029487201923
15,31,1894.41952391179
16,31,16.8556577217347
17,31,2274.81785180337
18,31,1958.1505519103
19,31,1378.16474284726
20,31,1062.42236313624
21,31,2440.18730186572
22,31,180.493427752334
23,31,1717.33737359004
24,31,1823.8738767811
25,31,538.900590314555
26,31,1717.33737359004
27,31,766.725798068073
28,31,1353.91230558851
29,31,2183.22144532816
30,31,975.753117430144
31,31,0
32,31,1946.06623060756
33,31,1381.08498136801
34,31,2226.62409593429
35,31,456.08160501064
36,31,776.149011316638
37,31,237.020687213227
38,31,216.87866339507
39,31,2157.38986740981
40,31,461.294896816346
41,31,1938.70038039645
42,31,1687.61960502883
43,31,1032.92919490743
44,31,82.5188081390346
45,31,2268.13843550755
46,31,228.442004919101
47,31,1143.42639471611
48,31,1207.6020129833
49,31,2175.27044456702
50,31,2234.02307990717
51,31,1406.87512055777
52,31,1913.90598535588
53,31,1216.57737611349
54,31,1179.38709871193
55,31,373.332683761875
1,32,1944.58053625588
2,32,2202.42943593919
3,32,559.91212760613
4,32,99.4468613518066
5,32,2388.77268294653
6,32,663.713456251938
7,32,635.218306777486
8,32,206.731120459767
9,32,339.198852887512
10,32,653.724006387718
11,32,1636.10370428344
12,32,1907.82575001976
13,32,178.610908468303
14,32,1870.41103844191
15,32,97.6880258288462
16,32,1962.25836165401
17,32,339.198852887512
18,32,36.0892484728239
19,32,653.723964637899
20,32,2035.86512190752
21,32,521.919877846281
22,32,1856.34571734497
23,32,317.463247935489
24,32,169.011891954967
25,32,2351.0289448495
26,32,317.463247935489
27,32,1313.07027976176
28,32,749.527416239989
29,32,504.115853806805
30,32,1171.31598050048
31,32,1946.06623060756
32,32,0
33,32,645.935241543406
34,32,317.888850323779
35,32,1497.55273330543
36,32,1271.45672447887
37,32,2125.53784521327
38,32,2121.72170946032
39,32,449.667384833249
40,32,1632.93215895579
41,32,362.740935792137
42,32,365.94977804957
43,32,1580.83216514257
44,32,1902.68010384184
45,32,421.245190109439
46,32,2150.98852295562
47,32,1314.96101607357
48,32,1731.29335627883
49,32,436.608887741223
50,32,353.562479447453
51,32,1315.63768891466
52,32,37.4205195231456
53,32,1791.47062996014
54,32,1220.72678732744
55,32,1709.28353561544
1,33,1380.09709531755
2,33,1588.33790532029
3,33,88.3753072444351
4,33,672.508160107343
5,33,2197.40540574273
6,33,781.300637203563
7,33,11.7206589165094
8,33,845.728723614468
9,33,982.563070996975
10,33,9.80373594551161
11,33,990.176181345149
12,33,1380.08393550958
13,33,501.747655669189
14,33,1324.35119736556
15,33,566.278199123462
16,33,1397.87427804235
17,33,982.563070996975
18,33,643.775159745449
19,33,9.8036910247065
20,33,1749.29595848954
21,33,1167.43913127081
22,33,1327.0050106299
23,33,353.355767373408
24,33,487.867942452715
25,33,1732.46799620542
26,33,353.355767373408
27,33,680.503137707029
28,33,129.985949671412
29,33,1067.47061365126
30,33,525.714775276388
31,33,1381.08498136801
32,33,645.935241543406
33,33,0
34,33,962.656133207169
35,33,966.045173195322
36,33,644.829230743783
37,33,1532.20576885085
38,33,1532.61137510601
39,33,1020.47108301905
40,33,1014.02448687843
41,33,831.448867566121
42,33,315.134588968285
43,33,1334.9656424448
44,33,1352.78626436477
45,33,1052.05945596013
46,33,1565.77483177055
47,33,691.473255029438
48,33,1539.23462151398
49,33,1021.57016526513
50,33,992.499067784085
51,33,1258.82770388552
52,33,624.988211991533
53,33,1594.60081654434
54,33,600.79850146574
55,33,1097.41633992613
1,34,2224.96379281409
2,34,2501.10852759204
3,34,877.290523101363
4,34,324.172082478062
5,34,2506.87313313293
6,34,786.996260152831
7,34,951.775163412558
8,34,121.671333694653
9,34,86.6546806857442
10,34,970.636899042464
11,34,1952.42119404318
12,34,2174.82462246537
13,34,485.479098734516
14,34,2144.71063476819
15,34,407.474114871719
16,34,2242.43146986345
17,34,86.6546806857442
18,34,326.712248888383
19,34,970.636856709306
20,34,2205.03890262391
21,34,213.937975165039
22,34,2124.65906754069
23,34,632.655832730688
24,34,484.520802011865
25,34,2651.2180164761
26,34,632.655832730688
27,34,1622.89116575273
28,34,1067.40820904477
29,34,320.197401262549
30,34,1487.20744006851
31,34,2226.62409593429
32,34,317.888850323779
33,34,962.656133207169
34,34,0
35,34,1772.70467123696
36,34,1579.50163011807
37,34,2415.84914625394
38,34,2410.3400627421
39,34,275.706512584065
40,34,1936.12716752326
41,34,373.709333782983
42,34,680.629274340211
43,34,1750.1773221618
44,34,2178.01766238589
45,34,135.432318894405
46,34,2437.83994269305
47,34,1631.90188669344
48,34,1871.39235905719
49,34,244.615262560933
50,34,59.6628646662258
51,34,1421.71495566704
52,34,337.848483713106
53,34,1931.06593439611
54,34,1537.51654310467
55,34,2009.38509546368
1,35,454.229019713877
2,35,792.182777864467
3,35,1042.08076057262
4,35,1560.99495462955
5,35,1522.29522797383
6,35,1143.88205928015
7,35,970.508117047411
8,35,1652.42485348752
9,35,1822.79399344866
10,35,964.715670816694
11,35,729.163376815408
12,35,416.109921875035
13,35,1411.24861157996
14,35,372.928502684618
15,35,1450.67877696207
16,35,471.365183671348
17,35,1822.79399344866
18,35,1511.37177729939
19,35,964.715686437838
20,35,1006.113846883
21,35,1985.95849841976
22,35,363.297068202171
23,35,1285.48708739913
24,35,1382.70300516411
25,35,944.086497776384
26,35,1285.48708739913
27,35,484.451181819955
28,35,962.858442250462
29,35,1728.15704037151
30,35,669.43225515166
31,35,456.08160501064
32,35,1497.55273330543
33,35,966.045173195322
34,35,1772.70467123696
35,35,0
36,35,463.001437633061
37,35,666.277979633962
38,35,654.898746879096
39,35,1701.7012604167
40,35,397.334476274735
41,35,1482.87695925138
42,35,1259.94905822793
43,35,782.140712178439
44,35,405.623107476243
45,35,1812.28943934051
46,35,676.656695476095
47,35,921.567725499866
48,35,998.813477701465
49,35,1719.34908250212
50,35,1778.96901562135
51,35,1058.08988804512
52,35,1464.51068864754
53,35,1028.94223190201
54,35,922.579955737281
55,35,393.219564672327
1,36,775.764190782659
2,36,943.870346930994
3,36,732.540672636929
4,36,1310.73613343763
5,36,1958.91010282965
6,36,1138.56443212064
7,36,653.382720401704
8,36,1458.60783656219
9,36,1610.59260452509
10,36,639.610442730453
11,36,437.936802579174
12,36,820.817953436324
13,36,1142.95260021934
14,36,745.619356185604
15,36,1201.51038421931
16,36,792.870234709859
17,36,1610.59260452509
18,36,1275.0535351406
19,36,639.610474757296
20,36,1450.44490514745
21,36,1790.69902113008
22,36,770.160933362641
23,36,997.321076809134
24,36,1124.75379929368
25,36,1087.65435573217
26,36,997.321076809134
27,36,54.3422828857578
28,36,591.299854459424
29,36,1619.61290246642
30,36,209.658078735942
31,36,776.149011316638
32,36,1271.45672447887
33,36,644.829230743783
34,36,1579.50163011807
35,36,463.001437633061
36,36,0
37,36,897.409372896322
38,36,900.812362750912
39,36,1581.16649669568
40,36,369.70127854841
41,36,1368.12801024477
42,36,959.962783247669
43,36,1154.15154056978
44,36,767.252829513523
45,36,1650.47499080735
46,36,936.43419754569
47,36,467.219843241931
48,36,1379.91211534025
49,36,1590.41959788966
50,36,1600.58409580802
51,36,1304.56495696905
52,36,1245.1001809135
53,36,1420.49953173719
54,36,460.122675296148
55,36,455.687537652955
1,37,239.773108330123
2,37,177.894129132588
3,37,1617.63635995569
4,37,2178.31740669853
5,37,1744.55617190431
6,37,1809.98789822628
7,37,1539.57078557456
8,37,2294.41260214734
9,37,2459.36369634464
10,37,1528.12203724958
11,37,790.876355567318
12,37,397.446309411036
13,37,2017.41479837775
14,37,349.878626295092
15,37,2067.404560711
16,37,228.830716707725
17,37,2459.36369634464
18,37,2134.93510012719
19,37,1528.12206479821
20,37,1260.16963361848
21,37,2629.78700723832
22,37,414.010217716718
23,37,1878.45752284523
24,37,1994.13581744701
25,37,302.521562671073
26,37,1878.45752284523
27,37,874.930447990785
28,37,1488.44500594298
29,37,2390.67968931256
30,37,1077.42205078456
31,37,237.020687213227
32,37,2125.53784521327
33,37,1532.20576885085
34,37,2415.84914625394
35,37,666.277979633962
36,37,897.409372896322
37,37,0
38,37,28.9401937609744
39,37,2362.35149374178
40,37,536.184530364915
41,37,2143.1606652749
42,37,1845.05103532559
43,37,1266.00553718621
