"origin","destination","distance"
44,37,317.627606771914
45,37,2465.02178584534
46,37,62.565552488025
47,37,1190.90497424061
48,37,1433.78820513607
49,37,2378.66679291023
50,37,2426.8860474631
51,37,1643.89578658049
52,37,2094.95678182757
53,37,1439.2977550768
54,37,1243.17481022945
55,37,444.560986274611
1,38,219.54981216025
2,38,205.915509423032
3,38,1617.60716133051
4,38,2175.64530383705
5,38,1715.76050998903
6,38,1797.78734056757
7,38,1539.80162104049
8,38,2289.00621302244
9,38,2454.75007605152
10,38,1528.69852641356
11,38,807.873897898223
12,38,372.587535180331
13,38,2015.62344958127
14,38,328.973381237342
15,38,2064.69148318671
16,38,207.389665617679
17,38,2454.75007605152
18,38,2131.59706025262
19,38,1528.69855325342
20,38,1231.98044488283
21,38,2624.26613314485
22,38,391.235828379876
23,38,1877.59464975022
24,38,1991.84600273424
25,38,325.900948506757
26,38,1877.59464975022
27,38,879.945035638009
28,38,1491.22148139526
29,38,2381.3626316902
30,38,1083.87059865849
31,38,216.87866339507
32,38,2121.72170946032
33,38,1532.61137510601
34,38,2410.3400627421
35,38,654.898746879096
36,38,900.812362750912
37,38,28.9401937609744
38,38,0
39,38,2353.5913414159
40,38,543.113835270753
41,38,2134.45054901124
42,38,1844.74899422082
43,38,1242.0802390706
44,38,295.916779800257
45,38,2458.01007485076
46,38,40.6801183377374
47,38,1203.95131089565
48,38,1408.15431535962
49,38,2370.2557540073
50,38,2420.6723211073
51,38,1622.95408835212
52,38,2090.84491376568
53,38,1413.11650202175
54,38,1254.50424497986
55,38,450.712108172061
1,39,2155.45398247099
2,39,2464.89221767855
3,39,944.959892394754
4,39,509.478412621778
5,39,2281.25201013368
6,39,611.453418051836
7,39,1008.81528572168
8,39,279.732506737516
9,39,360.095354347972
10,39,1029.69018671597
11,39,1985.59290717069
12,39,2085.06503736882
13,39,625.398193028608
14,39,2066.33069066226
15,39,545.98712358498
16,39,2172.35369606913
17,39,360.095354347972
18,39,477.255492105429
19,39,1029.69014111845
20,39,2014.92274129279
21,39,388.513308935492
22,39,2037.4876140266
23,39,746.818331047593
24,39,606.611390162532
25,39,2617.3922404298
26,39,746.818331047593
27,39,1629.56488486173
28,39,1141.38366251805
29,39,54.6880756752321
30,39,1524.12125584813
31,39,2157.38986740981
32,39,449.667384833249
33,39,1020.47108301905
34,39,275.706512584065
35,39,1701.7012604167
36,39,1581.16649669568
37,39,2362.35149374178
38,39,2353.5913414159
39,39,0
40,39,1917.6995323339
41,39,219.206417204817
42,39,794.510563116676
43,39,1566.59107643543
44,39,2100.83522287534
45,39,180.38775095215
46,39,2377.46136249838
47,39,1711.24778901379
48,39,1665.08235170827
49,39,33.5413168080005
50,39,222.666193835474
51,39,1202.35716169718
52,39,446.030308927185
53,39,1723.62508967866
54,39,1619.35733361342
55,39,1982.0715962521
1,40,461.839931698598
2,40,574.318671051451
3,40,1101.42771609219
4,40,1676.34634857232
5,40,1881.85999479977
6,40,1422.9889782252
7,40,1022.36567848007
8,40,1814.63317017715
9,40,1971.31768948706
10,40,1008.98674145441
11,40,361.571762656229
12,40,563.902657650122
13,40,1510.06657628626
14,40,472.904043597268
15,40,1566.41726523026
16,40,476.504107540898
17,40,1971.31768948706
18,40,1638.35639663719
19,40,1008.986772837
20,40,1363.17302539987
21,40,2148.8094742295
22,40,523.966687521104
23,40,1365.76460620419
24,40,1490.47824518935
25,40,719.492298254567
26,40,1365.76460620419
27,40,341.036836636913
28,40,959.168184155907
29,40,1952.47885012941
30,40,541.245866626885
31,40,461.294896816346
32,40,1632.93215895579
33,40,1014.02448687843
34,40,1936.12716752326
35,40,397.334476274735
36,40,369.70127854841
37,40,536.184530364915
38,40,543.113835270753
39,40,1917.6995323339
40,40,0
41,40,1700.64237225471
42,40,1329.1066767685
43,40,1178.62511135049
44,40,481.758890968355
45,40,1999.80047934111
46,40,581.076593664275
47,40,682.240880973326
48,40,1392.82952081276
49,40,1929.71763474618
50,40,1953.85541341462
51,40,1441.77624068106
52,40,1605.1018998451
53,40,1420.28635766416
54,40,721.324568696916
55,40,93.0429941152155
1,41,1936.78041250382
2,41,2245.98909800426
3,41,762.646576542298
4,41,452.254860314436
5,41,2133.50415009311
6,41,418.032901286143
7,41,819.729797524049
8,41,297.70891422774
9,41,455.867828302409
10,41,841.002438106315
11,41,1778.59909009353
12,41,1868.32688089214
13,41,511.083200783845
14,41,1848.2851731847
15,41,442.536920549798
16,41,1953.72323939814
17,41,455.867828302409
18,41,398.022476245966
19,41,841.002392123335
20,41,1835.96978623248
21,41,554.733309950288
22,41,1820.36962378087
23,41,601.747692086269
24,41,481.24604101734
25,41,2398.55573919519
26,41,601.747692086269
27,41,1417.38475760144
28,41,957.125311656653
29,41,251.994542577872
30,41,1320.52402336917
31,41,1938.70038039645
32,41,362.740935792137
33,41,831.448867566121
34,41,373.709333782983
35,41,1482.87695925138
36,41,1368.12801024477
37,41,2143.1606652749
38,41,2134.45054901124
39,41,219.206417204817
40,41,1700.64237225471
41,41,0
42,41,645.927523666359
43,41,1382.64841403682
44,41,1882.70477880632
45,41,350.561315549163
46,41,2158.42490284964
47,41,1522.16866524424
48,41,1498.39256385664
49,41,236.866608747383
50,41,347.582561523046
51,41,1048.2419158563
52,41,341.627669641686
53,41,1557.95697096939
54,41,1432.17249957153
55,41,1764.02280743157
1,42,1686.50272695677
2,42,1903.40386864682
3,42,227.855115075291
4,42,369.343646971142
5,42,2368.58264306648
6,42,760.143080386851
7,42,306.762648165356
8,42,572.680847286839
9,42,687.31752852504
10,42,320.487675294454
11,42,1291.30500935732
12,42,1676.02104004582
13,42,197.541762128341
14,42,1625.50424783859
15,42,273.164269136732
16,42,1704.31734856302
17,42,687.31752852504
18,42,353.923607167571
19,42,320.487642114171
20,42,1956.47633383607
21,42,874.523395926434
22,42,1623.12480206618
23,42,48.6057630101135
24,42,196.966640004817
25,42,2047.59253757424
26,42,48.6057630101135
27,42,995.180120600792
28,42,395.659821349173
29,42,846.837098918187
30,42,831.934226625298
31,42,1687.61960502883
32,42,365.94977804957
33,42,315.134588968285
34,42,680.629274340211
35,42,1259.94905822793
36,42,959.962783247669
37,42,1845.05103532559
38,42,1844.74899422082
39,42,794.510563116676
40,42,1329.1066767685
41,42,645.927523666359
42,42,0
43,42,1517.748170508
44,42,1655.17319734438
45,42,786.990812242259
46,42,1877.26011716183
47,42,951.966057726987
48,42,1702.06463257018
49,42,787.574830179302
50,42,719.274509421085
51,42,1352.217472419
52,42,355.976574826689
53,42,1760.56391873835
54,42,857.426804260233
55,42,1412.10683030315
1,43,1030.07872054444
2,43,1435.99808957267
3,43,1371.2217152287
4,43,1673.300711754
5,43,862.587606070058
6,43,964.678870479424
7,43,1332.28409186202
8,43,1651.10732674193
9,43,1825.84737684549
10,43,1339.51281230883
11,43,1504.63159292999
12,43,870.075765781276
13,43,1583.46207036574
14,43,921.058136458748
15,43,1582.51555172276
16,43,1038.61467914964
17,43,1825.84737684549
18,43,1609.20686934993
19,43,1339.51280004592
20,43,456.156198524789
21,43,1936.94990095183
22,43,852.820786708673
23,43,1518.14586180369
24,43,1543.71182054752
25,43,1567.9811734376
26,43,1518.14586180369
27,43,1195.8488926835
28,43,1404.96204647629
29,43,1568.06676172074
30,43,1319.09650365192
31,43,1032.92919490743
32,43,1580.83216514257
33,43,1334.9656424448
34,43,1750.1773221618
35,43,782.140712178439
36,43,1154.15154056978
37,43,1266.00553718621
38,43,1242.0802390706
39,43,1566.59107643543
40,43,1178.62511135049
41,43,1382.64841403682
42,43,1517.748170508
43,43,0
44,43,950.513291740078
45,43,1729.33381315618
46,43,1240.92955728286
47,43,1612.19969831408
48,43,225.857482194525
49,43,1595.39146414636
50,43,1729.79874127652
51,43,445.118270755943
52,43,1543.43245926442
53,43,270.536662654047
54,43,1582.68234996302
55,43,1162.29233972818
1,44,79.6617892963522
2,44,485.526738038965
3,44,1432.8765116302
4,44,1964.7946581158
5,44,1491.41507689291
6,44,1527.93350833312
7,44,1358.36886580715
8,44,2057.87640222487
9,44,2228.41522295432
10,44,1350.4065805554
11,44,828.46971378522
12,44,100.716458876959
13,44,1812.61132421279
14,44,35.2590872152819
15,44,1854.22309534767
16,44,88.7973955693281
17,44,2228.41522295432
18,44,1916.01821668846
19,44,1350.40660085806
20,44,986.662387522206
21,44,2391.11500177788
22,44,97.9846177878697
23,44,1683.11827959797
24,44,1785.12841967196
25,44,620.060310063361
26,44,1683.11827959797
27,44,763.621511527335
28,44,1333.10188850516
29,44,2125.29329221422
30,44,972.052293745543
31,44,82.5188081390346
32,44,1902.68010384184
33,44,1352.78626436477
34,44,2178.01766238589
35,44,405.623107476243
36,44,767.252829513523
37,44,317.627606771914
38,44,295.916779800257
39,44,2100.83522287534
40,44,481.758890968355
41,44,1882.70477880632
42,44,1655.17319734438
43,44,950.513291740078
44,44,0
45,44,2215.65275477058
46,44,302.921236653706
47,44,1158.44969994136
48,44,1125.37346240009
49,44,2119.52612754299
50,44,2183.60555815993
51,44,1327.07056653042
52,44,1869.82998847049
53,44,1134.80962039756
54,44,1188.16370319963
55,44,400.887652703722
1,45,2266.34473085739
2,45,2558.19522501621
3,45,969.551402754764
4,45,446.783696741594
5,45,2457.96186203593
6,45,766.399276912268
7,45,1040.79055173138
8,45,214.952405258539
9,45,202.965224348259
10,45,1060.57320158471
11,45,2037.01918417691
12,45,2206.3394093574
13,45,597.345158302264
14,45,2181.70322472247
15,45,516.88085850189
16,45,2283.57725942982
17,45,202.965224348259
18,45,437.589292133559
19,45,1060.57315766651
20,45,2180.71478366626
21,45,210.866643487482
22,45,2157.34439099921
23,45,738.428113711948
24,45,590.194910372925
25,45,2709.5826886421
26,45,738.428113711948
27,45,1696.07160064398
28,45,1163.54525722976
29,45,210.44092059967
30,45,1571.81170841586
31,45,2268.13843550755
32,45,421.245190109439
33,45,1052.05945596013
34,45,135.432318894405
35,45,1812.28943934051
36,45,1650.47499080735
37,45,2465.02178584534
38,45,2458.01007485076
39,45,180.38775095215
40,45,1999.80047934111
41,45,350.561315549163
42,45,786.990812242259
43,45,1729.33381315618
44,45,2215.65275477058
45,45,0
46,45,2483.87624462355
47,45,1732.4120472528
48,45,1835.9749278642
49,45,146.958599170238
50,45,77.3328530131217
51,45,1376.54423228423
52,45,432.860549226965
53,45,1894.94294901758
54,45,1638.59319506982
55,45,2069.41566496861
1,46,230.896007484624
2,46,225.377289869041
3,46,1650.39468868664
4,46,2205.99724672522
5,46,1694.92643842398
6,46,1817.42844568454
7,46,1572.82177875422
8,46,2316.63362357203
9,46,2483.16767564597
10,46,1562.00009869211
11,46,848.553273974373
12,46,371.091241494176
13,46,2046.80987451067
14,46,337.262524741655
15,46,2095.02434738057
16,46,216.595857795622
17,46,2483.16767564597
18,46,2161.3257315482
19,46,1562.00012495872
20,46,1216.04624690799
21,46,2651.7226586499
22,46,394.915881424344
23,46,1909.62321064058
24,46,2022.58440122689
25,46,330.230210156755
26,46,1909.62321064058
27,46,916.604909271751
28,46,1526.19494602657
29,46,2404.55726396469
30,46,1121.28229686183
31,46,228.442004919101
32,46,2150.98852295562
33,46,1565.77483177055
34,46,2437.83994269305
35,46,676.656695476095
36,46,936.43419754569
37,46,62.565552488025
38,46,40.6801183377374
39,46,2377.46136249838
40,46,581.076593664275
41,46,2158.42490284964
42,46,1877.26011716183
43,46,1240.92955728286
44,46,302.921236653706
45,46,2483.87624462355
46,46,0
47,46,1244.06281331666
48,46,1402.19480784514
49,46,2394.53562899634
50,46,2447.41992724496
51,46,1628.28651812169
52,46,2119.82619645643
53,46,1405.43144280731
54,46,1294.09393297561
55,46,488.395920075301
1,47,1143.9189479313
2,47,1171.20282533193
3,47,766.85276933252
4,47,1319.32605038513
5,47,2426.00404073644
6,47,1410.1666610884
7,47,703.181356762377
8,47,1520.65965150127
9,47,1638.36449732161
10,47,682.086720348007
11,47,427.504876381778
12,47,1231.28550302817
13,47,1149.07773808844
14,47,1144.97901585551
15,47,1224.83570012965
16,47,1158.72249521182
17,47,1638.36449732161
18,47,1305.50222587446
19,47,682.086766188634
20,47,1917.43241164409
21,47,1825.70195166954
22,47,1185.42905454434
23,47,999.509963257873
24,47,1147.38340431169
25,47,1285.52884328548
26,47,999.509963257873
27,47,437.630746621437
28,47,570.591476838211
29,47,1758.74023631512
30,47,298.081793081257
31,47,1143.42639471611
32,47,1314.96101607357
33,47,691.473255029438
34,47,1631.90188669344
35,47,921.567725499866
36,47,467.219843241931
37,47,1190.90497424061
38,47,1203.95131089565
39,47,1711.24778901379
40,47,682.240880973326
41,47,1522.16866524424
42,47,951.966057726987
43,47,1612.19969831408
44,47,1158.44969994136
45,47,1732.4120472528
46,47,1244.06281331666
47,47,0
48,47,1837.92796116864
49,47,1711.3284855573
50,47,1668.07058822007
51,47,1714.38832030934
52,47,1299.88046848501
53,47,1880.85225300311
54,47,94.6812889647421
55,47,772.326176683629
1,48,1204.74881891957
2,48,1608.33199212562
3,48,1569.67723615037
4,48,1826.93733324566
5,48,666.6277417526
6,48,1086.86670891037
7,48,1535.77896068244
8,48,1780.51942200607
9,48,1951.03424958733
10,48,1544.35528442152
11,48,1725.1590087145
12,48,1036.79206744227
13,48,1751.30348619605
14,48,1098.88833586754
15,48,1742.72341121446
16,48,1211.18553243492
17,48,1951.03424958733
18,48,1761.78261550057
19,48,1544.35526923094
20,48,378.029840024688
21,48,2046.34118521659
22,48,1027.62056810555
23,48,1698.38755636503
24,48,1710.65317046941
25,48,1732.25946455698
26,48,1698.38755636503
27,48,1421.34248581343
28,48,1615.77289473353
29,48,1659.54599000833
30,48,1544.43059776261
31,48,1207.6020129833
32,48,1731.29335627883
33,48,1539.23462151398
34,48,1871.39235905719
35,48,998.813477701465
36,48,1379.91211534025
37,48,1433.78820513607
38,48,1408.15431535962
39,48,1665.08235170827
40,48,1392.82952081276
41,48,1498.39256385664
42,48,1702.06463257018
43,48,225.857482194525
44,48,1125.37346240009
45,48,1835.9749278642
46,48,1402.19480784514
47,48,1837.92796116864
48,48,0
49,48,1695.81294938622
50,48,1845.06152134253
51,48,470.537929191224
52,48,1694.22566682215
53,48,60.1980025689247
54,48,1807.68323922059
55,48,1370.78321575694
1,49,2173.36281200998
2,49,2479.36643654569
3,49,944.529368306813
4,49,491.295591122795
5,49,2313.47227475093
6,49,637.832353402618
7,49,1009.96160403064
8,49,257.560244390514
9,49,328.186246857394
10,49,1030.6748314102
11,49,1991.64625691255
12,49,2105.07702356225
13,49,613.931693430655
14,49,2085.12294108814
15,49,533.769398098768
16,49,2190.33610755985
17,49,328.186246857394
18,49,462.577465657323
19,49,1030.67478603175
20,49,2044.48964918324
21,49,355.717251826749
22,49,2057.1911031275
23,49,739.524543076448
24,49,597.09656437623
25,49,2631.6912794092
26,49,739.524543076448
27,49,1638.30668195781
28,49,1140.93436166587
29,49,77.3422292405449
30,49,1529.09539942136
31,49,2175.27044456702
32,49,436.608887741223
33,49,1021.57016526513
34,49,244.615262560933
35,49,1719.34908250212
36,49,1590.41959788966
37,49,2378.66679291023
38,49,2370.2557540073
39,49,33.5413168080005
40,49,1929.71763474618
41,49,236.866608747383
42,49,787.574830179302
43,49,1595.39146414636
44,49,2119.52612754299
45,49,146.958599170238
46,49,2394.53562899634
47,49,1711.3284855573
48,49,1695.81294938622
49,49,0
50,49,190.355750652584
51,49,1233.85729513743
52,49,435.629234490259
53,49,1754.46438887769
54,49,1618.99208119483
55,49,1995.16648940818
1,50,2232.30034209361
2,50,2515.9036070241
3,50,908.521538518984
4,50,372.043072652112
5,50,2475.37168621471
6,50,765.14654132479
7,50,981.400969047818
8,50,147.464628359545
9,50,138.094402101217
10,50,1000.7690241623
11,50,1980.47030354872
12,50,2177.60963640642
13,50,526.943217573909
14,50,2149.98778220283
15,50,447.230186155534
16,50,2249.6666691606
17,50,138.094402101217
18,50,367.017865597102
19,50,1000.76898094563
20,50,2183.47138661323
21,50,211.948319106172
22,50,2127.95393360279
23,50,670.882190622459
24,50,522.333223408646
25,50,2666.66377609988
26,50,670.882190622459
27,50,1645.08778733774
28,50,1100.91827230076
29,50,264.147063513946
30,50,1515.04088389228
31,50,2234.02307990717
32,50,353.562479447453
33,50,992.499067784085
34,50,59.6628646662258
35,50,1778.96901562135
36,50,1600.58409580802
37,50,2426.8860474631
38,50,2420.6723211073
39,50,222.666193835474
40,50,1953.85541341462
41,50,347.582561523046
42,50,719.274509421085
43,50,1729.79874127652
44,50,2183.60555815993
45,50,77.3328530131217
46,50,2447.41992724496
47,50,1668.07058822007
48,50,1845.06152134253
49,50,190.355750652584
50,50,0
51,50,1391.0855022248
52,50,368.772174670931
53,50,1904.48254000543
54,50,1573.95073899484
55,50,2025.39778833869
1,51,1404.12380290482
2,51,1803.24901356552
3,51,1266.36673755018
4,51,1414.21230455507
5,51,1085.28518796191
6,51,653.193689421999
7,51,1252.46903686628
8,51,1339.01361476428
9,51,1504.00641219699
10,51,1266.02207592504
11,51,1715.93800964126
12,51,1260.96237455744
13,51,1363.94882115633
14,51,1294.11686980504
15,51,1341.947391133
16,51,1415.58890211609
17,51,1504.00641219699
18,51,1348.63589809309
19,51,1266.02204954419
20,51,840.742433898898
21,51,1587.40497210206
22,51,1233.37132253079
23,51,1338.67618160577
24,51,1322.56542868135
25,51,1945.1895809505
26,51,1338.67618160577
27,51,1355.44975606972
28,51,1360.80780655697
29,51,1193.86019812758
30,51,1418.05078596515
31,51,1406.87512055777
32,51,1315.63768891466
33,51,1258.82770388552
34,51,1421.71495566704
35,51,1058.08988804512
36,51,1304.56495696905
37,51,1643.89578658049
38,51,1622.95408835212
39,51,1202.35716169718
40,51,1441.77624068106
41,51,1048.2419158563
42,51,1352.217472419
43,51,445.118270755943
44,51,1327.07056653042
45,51,1376.54423228423
46,51,1628.28651812169
47,51,1714.38832030934
48,51,470.537929191224
49,51,1233.85729513743
50,51,1391.0855022248
51,51,0
52,51,1279.75425043269
53,51,526.622168530464
54,51,1662.01629226283
55,51,1450.57393594874
1,52,1912.39580864603
2,52,2173.57193721699
3,52,540.16395448361
4,52,134.472413530371
5,52,2352.043137654
6,52,628.394517030746
7,52,614.050893043047
8,52,221.377864436442
9,52,366.239237343275
10,52,633.057776634987
11,52,1614.57864432349
12,52,1874.0551731082
13,52,179.775456219775
14,52,1837.42524066035
15,52,102.990528615992
16,52,1930.05045768521
17,52,366.239237343275
18,52,68.9793698194263
19,52,633.057733998335
20,52,1998.4488281487
21,52,545.995973077009
22,52,1822.69147479079
23,52,307.404837670684
24,52,161.730064048605
25,52,2322.56252216923
26,52,307.404837670684
27,52,1287.44485689306
28,52,732.148943908082
29,52,499.909351107653
30,52,1149.36093007777
31,52,1913.90598535588
32,52,37.4205195231456
33,52,624.988211991533
34,52,337.848483713106
35,52,1464.51068864754
36,52,1245.1001809135
37,52,2094.95678182757
38,52,2090.84491376568
39,52,446.030308927185
40,52,1605.1018998451
41,52,341.627669641686
42,52,355.976574826689
43,52,1543.43245926442
44,52,1869.82998847049
45,52,432.860549226965
46,52,2119.82619645643
47,52,1299.88046848501
48,52,1694.22566682215
49,52,435.629234490259
50,52,368.772174670931
51,52,1279.75425043269
52,52,0
53,52,1754.39798599662
54,52,1205.93362818934
55,52,1680.64753867586
1,53,1213.73574852672
2,53,1615.06883425484
3,53,1626.21439687997
4,53,1887.08340249159
5,53,608.034469651146
6,53,1146.83334447812
7,53,1591.31491310106
8,53,1840.4857324997
9,53,2010.83944869684
10,53,1599.59290391887
11,53,1757.23520258484
12,53,1043.71544193875
13,53,1811.01040476647
14,53,1109.6047405299
15,53,1802.71974410587
16,53,1219.343252926
17,53,2010.83944869684
18,53,1821.93882370893
19,53,1599.59288939762
20,53,332.848224281886
21,53,2105.39441797632
22,53,1037.57803674497
23,53,1757.26624962869
24,53,1770.3941748904
25,53,1735.65297531015
26,53,1757.26624962869
27,53,1460.7862855338
28,53,1669.44401200552
29,53,1717.60166280105
30,53,1588.72502203385
31,53,1216.57737611349
32,53,1791.47062996014
33,53,1594.60081654434
34,53,1931.06593439611
35,53,1028.94223190201
36,53,1420.49953173719
37,53,1439.2977550768
38,53,1413.11650202175
39,53,1723.62508967866
40,53,1420.28635766416
41,53,1557.95697096939
42,53,1760.56391873835
43,53,270.536662654047
44,53,1134.80962039756
45,53,1894.94294901758
46,53,1405.43144280731
47,53,1880.85225300311
48,53,60.1980025689247
49,53,1754.46438887769
50,53,1904.48254000543
51,53,526.622168530464
52,53,1754.39798599662
53,53,0
54,53,1852.64388180103
55,53,1394.70102672965
1,54,1179.66481470949
2,54,1234.51546230053
3,54,674.497104746517
4,54,1224.66075483835
5,54,2409.13643718913
6,54,1332.20896833726
7,54,612.519052726033
8,54,1426.57036897002
9,54,1543.71061538387
10,54,591.30052402944
11,54,502.194017007458
12,54,1255.53705075151
13,54,1054.47683576735
14,54,1172.19787481792
15,54,1130.36302537344
16,54,1195.17241677105
17,54,1543.71061538387
18,54,1211.0492761384
19,54,591.30056998323
20,54,1905.61621334285
21,54,1731.04856928812
22,54,1207.78951171984
23,54,905.032088922323
24,54,1052.99739389755
25,54,1354.1914166634
26,54,905.032088922323
27,54,440.702207206463
28,54,478.064585449061
29,54,1667.22780688647
30,54,265.045272008011
31,54,1179.38709871193
32,54,1220.72678732744
33,54,600.79850146574
34,54,1537.51654310467
35,54,922.579955737281
36,54,460.122675296148
37,54,1243.17481022945
38,54,1254.50424497986
39,54,1619.35733361342
40,54,721.324568696916
41,54,1432.17249957153
42,54,857.426804260233
43,54,1582.68234996302
44,54,1188.16370319963
45,54,1638.59319506982
46,54,1294.09393297561
47,54,94.6812889647421
48,54,1807.68323922059
49,54,1618.99208119483
50,54,1573.95073899484
51,54,1662.01629226283
52,54,1205.93362818934
53,54,1852.64388180103
54,54,0
55,54,813.489585906292
1,55,374.083076052859
2,55,493.356716649158
3,55,1184.2549815619
4,55,1755.41132804525
5,55,1834.48317311041
6,55,1471.93126648928
7,55,1105.42617768076
8,55,1887.74727523897
9,55,2046.82058588311
10,55,1092.71091498004
11,55,428.883358794938
12,55,488.698331179622
13,55,1590.547191735
14,55,395.935222314778
15,55,1645.07455006957
16,55,387.997025617266
17,55,2046.82058588311
18,55,1715.83384276005
19,55,1092.71094503412
20,55,1317.0775728656
21,55,2222.6310812933
22,55,452.995863571174
23,55,1447.74976055882
24,55,1569.82947776799
25,55,641.989185606009
26,55,1447.74976055882
27,55,430.640631927663
28,55,1046.7792616449
29,55,2015.34943973446
30,55,633.183040289379
31,55,373.332683761875
32,55,1709.28353561544
33,55,1097.41633992613
34,55,2009.38509546368
35,55,393.219564672327
36,55,455.687537652955
37,55,444.560986274611
38,55,450.712108172061
39,55,1982.0715962521
40,55,93.0429941152155
41,55,1764.02280743157
42,55,1412.10683030315
43,55,1162.29233972818
44,55,400.887652703722
45,55,2069.41566496861
46,55,488.395920075301
47,55,772.326176683629
48,55,1370.78321575694
49,55,1995.16648940818
50,55,2025.39778833869
51,55,1450.57393594874
52,55,1680.64753867586
53,55,1394.70102672965
54,55,813.489585906292
55,55,0
